po_/_so_#,asn/dn_#,country,fulfill_via,vendor_inco_term,sub_classification,unit_of_measure_(per_pack),line_item_quantity,line_item_value,pack_price,unit_price,first_line_designation,freight_cost_(usd),shipment_mode,line_item_insurance_(usd),days_to_process
0,0,24,0,0,0,60,71449,801657.78,11.22,0.19,1,3426.68,0,1728.37,256
0,0,40,1,0,0,100,1845,132840.0,72.0,0.72,0,18841.09,1,286.4,107
0,0,31,1,0,0,30,23,502.94,21.87,0.73,1,0.0,0,0.62,412
0,0,37,1,0,0,120,1270,26670.0,21.0,0.18,0,1262.91,1,47.04,-892
0,0,23,1,0,0,100,184,14720.0,80.0,0.8,0,3252.26,1,20.64,106
0,0,9,0,0,0,60,3996,6993.0,1.75,0.03,1,3426.68,1,11.19,-550
0,0,38,1,0,0,30,17760,177600.0,10.0,0.33,0,3809.94,1,209.04,167
0,0,31,1,0,0,60,74,521.82,7.05,0.12,1,0.0,0,0.54,316
0,0,35,1,0,0,200,712,8964.08,12.59,0.06,0,912.96,1,47.04,-726
0,0,37,1,0,0,120,252,16783.2,66.6,0.55,1,3426.68,1,23.53,64
0,0,39,0,0,0,60,1381,2416.75,1.75,0.03,0,1320.08,1,3.87,-577
0,0,40,1,0,0,100,4309,344720.0,80.0,0.8,0,40520.83,1,568.79,473
0,0,20,1,0,0,25,100,2000.0,20.0,0.8,0,871.3,1,3.3,34
0,0,40,0,0,0,60,1629,5978.43,3.67,0.06,0,912.45,1,9.57,-643
0,0,28,0,0,0,30,49270,666130.4,13.52,0.45,1,3426.68,0,684.78,272
0,0,9,0,0,0,60,400,28000.0,70.0,1.17,0,6889.0,1,44.8,-668
0,0,9,0,0,0,60,260,4030.0,15.5,0.26,0,1042.58,1,8.69,93
0,0,24,0,0,0,60,566,20262.8,35.8,0.6,1,3426.68,1,47.04,-745
0,0,35,1,0,0,30,18311,433421.37,23.67,0.79,1,3426.68,1,715.15,168
0,0,31,1,0,0,240,35,959.72,27.42,0.11,1,0.0,0,1.19,412
0,0,37,1,0,0,30,6907,124326.0,18.0,0.6,0,0.0,1,146.33,259
0,0,28,0,0,0,30,720,3470.4,4.82,0.16,0,1110.19,1,4.87,59
0,0,26,1,0,0,100,3055,271895.0,89.0,0.89,0,13325.59,1,336.33,100
0,0,1,0,0,0,20,150,4800.0,32.0,1.6,0,952.04,0,7.68,-595
0,0,11,1,0,0,20,3982,107514.0,27.0,1.35,0,7303.25,1,210.73,-210
0,0,37,1,0,0,20,2388,74028.0,31.0,1.55,0,5718.39,1,76.1,87
0,0,31,1,0,0,120,8000,375880.98,46.99,0.39,0,0.0,0,736.73,97
0,0,39,1,0,0,20,7000,224000.0,32.0,1.6,0,33525.96,1,482.94,76
0,0,26,1,0,0,20,6705,214560.0,32.0,1.6,0,0.0,1,252.54,135
0,0,16,1,0,0,30,26010,273105.0,10.5,0.35,0,10101.17,0,280.75,201
0,0,8,1,0,0,100,2229,178320.0,80.0,0.8,1,3426.68,1,220.58,243
0,0,35,1,0,0,100,1500,120000.0,80.0,0.8,0,19196.73,1,198.0,103
0,0,38,1,0,0,60,4300,37023.0,8.61,0.14,1,3426.68,1,59.24,-255
0,0,16,1,0,0,30,2118,2647.5,1.25,0.04,0,1987.82,1,2.72,103
0,0,28,0,0,0,30,37258,462744.36,12.42,0.41,0,36417.89,1,740.39,-487
0,0,4,1,0,0,100,5,360.0,72.0,0.72,0,787.28,1,0.78,91
0,0,28,1,0,0,240,6821,10299.71,1.51,0.01,0,0.0,1,10.59,99
0,0,9,0,0,0,270,977,76831.28,78.64,0.29,0,1765.4,1,122.93,-410
0,0,9,0,0,0,60,2770,28392.5,10.25,0.17,1,3426.68,1,47.04,-830
0,0,38,1,0,0,60,7400,16650.0,2.25,0.04,0,1338.19,1,17.12,121
0,0,24,1,0,0,60,23040,186854.4,8.11,0.14,0,16537.12,1,192.09,147
0,0,9,0,0,0,60,21225,72165.0,3.4,0.06,0,14336.95,1,141.44,-180
0,0,16,1,0,0,100,21,2625.0,125.0,1.25,0,0.0,1,3.68,83
0,0,31,1,0,0,240,10233,21693.96,2.12,0.01,0,6660.05,0,46.77,191
0,0,8,0,0,0,60,1296,9421.92,7.27,0.12,1,3426.68,1,11.65,261
0,0,16,1,0,0,60,350,2397.5,6.85,0.11,0,4126.9,1,2.46,258
0,0,9,0,0,0,30,167,3340.0,20.0,0.67,0,1439.0,1,5.34,-684
0,0,16,1,0,0,30,39015,399903.75,10.25,0.34,1,3426.68,0,411.1,173
0,0,35,1,0,0,100,2926,234080.0,80.0,0.8,0,24596.33,1,328.18,121
0,0,16,1,0,0,60,2550,5074.5,1.99,0.03,0,5215.49,0,5.22,190
0,0,24,0,0,0,30,108650,348766.5,3.21,0.11,0,9360.14,0,358.53,308
0,0,7,1,0,0,30,25945,82764.55,3.19,0.11,0,18141.62,1,102.38,81
0,0,28,1,0,0,60,132,4468.2,33.85,0.56,0,663.77,1,4.59,200
0,0,39,0,0,0,30,50000,600500.0,12.01,0.4,0,5936.99,0,960.8,-347
0,0,9,0,0,0,60,45000,347400.0,7.72,0.13,0,11592.26,1,487.05,263
0,0,37,0,0,0,60,50000,413000.0,8.26,0.14,1,3426.68,0,424.56,194
0,0,35,0,0,0,30,43479,516965.31,11.89,0.4,0,12435.18,0,531.44,156
0,0,16,1,0,0,60,55536,449841.6,8.1,0.13,0,0.0,0,529.46,101
0,0,26,0,0,0,60,969,3779.1,3.9,0.06,0,1181.41,1,6.05,-242
0,0,9,1,0,0,60,4245,40327.5,9.5,0.16,0,1134.5,1,86.95,184
0,0,38,1,0,0,30,42392,597727.2,14.1,0.47,1,3426.68,1,838.01,153
0,0,31,1,0,0,60,2,10.34,5.17,0.09,1,0.0,0,0.01,42
0,0,35,1,0,0,240,132,3300.0,25.0,0.1,0,0.0,1,5.28,-389
0,0,28,1,0,0,60,26100,424125.0,16.25,0.27,0,1170.2,1,914.41,152
0,0,39,0,0,0,30,29440,138368.0,4.7,0.16,0,5236.92,0,142.24,218
0,0,26,1,0,0,100,3500,280000.0,80.0,0.8,0,5858.57,1,448.0,-633
0,0,40,0,0,0,60,28610,167368.5,5.85,0.1,1,3426.68,1,328.04,440
0,0,31,1,0,0,30,12,339.36,28.28,0.94,1,0.0,0,0.42,121
0,0,28,1,0,0,240,9690,14631.9,1.51,0.01,0,66260.33,1,15.04,99
0,0,31,1,0,0,5,166,2265.9,13.65,2.73,1,0.0,1,4.44,-42
0,0,31,1,0,0,30,1110,8680.2,7.82,0.26,0,916.22,1,18.71,123
0,0,39,0,0,0,60,14052,103984.8,7.4,0.12,0,5780.2,1,166.38,-542
0,0,31,1,0,0,30,71,235.46,3.32,0.11,1,0.0,0,0.29,211
0,0,9,1,0,0,30,1461,33603.0,23.0,0.77,0,2986.16,1,65.86,81
0,0,6,1,0,0,100,1472,117760.0,80.0,0.8,0,16189.94,1,145.67,58
0,0,38,1,0,0,60,800,14000.0,17.5,0.29,0,6808.99,1,30.18,452
0,0,35,1,0,0,25,10000,200000.0,20.0,0.8,0,22523.12,1,330.0,103
0,0,24,0,0,0,60,8556,28063.68,3.28,0.05,0,4156.94,1,60.51,81
0,0,8,0,0,0,240,738,1549.8,2.1,0.01,1,3426.68,1,1.92,261
0,0,35,1,0,0,30,64980,214434.0,3.3,0.11,0,18826.62,1,300.64,75
0,0,35,0,0,0,60,14798,63631.4,4.3,0.07,1,3426.68,0,89.21,265
0,0,31,1,0,0,200,180,210.6,1.17,0.01,1,0.0,1,0.41,-185
0,0,17,0,0,0,25,270,5400.0,20.0,0.8,0,98.08,0,8.64,-460
0,0,24,0,0,0,240,9400,18988.0,2.02,0.01,0,5678.14,0,31.33,310
0,0,35,0,0,0,30,32997,409822.74,12.42,0.41,0,10288.1,1,655.72,-426
0,0,38,1,0,0,60,18406,202466.0,11.0,0.18,0,13880.57,1,334.07,191
0,0,31,1,0,0,60,1021,7656.67,7.5,0.12,1,0.0,0,9.47,29
0,0,24,0,0,0,30,3400,47464.0,13.96,0.47,0,1981.6,0,58.71,134
0,0,15,0,0,0,60,487,3540.49,7.27,0.12,1,3426.68,1,4.38,46
0,0,9,0,0,0,60,6050,17545.0,2.9,0.05,0,5028.04,1,34.39,57
0,0,40,0,0,0,60,3600,26172.0,7.27,0.12,1,3426.68,0,36.69,153
0,0,31,1,0,0,30,29672,524304.06,17.67,0.59,0,0.0,0,1027.64,126
0,0,40,0,0,0,30,810,11307.6,13.96,0.47,0,1600.0,0,15.85,186
0,0,24,0,0,0,30,76236,821824.08,10.78,0.36,1,3426.68,0,844.84,189
0,0,26,1,0,0,100,9312,828768.0,89.0,0.89,0,57017.68,1,1025.19,218
0,0,26,1,0,0,100,2419,215291.0,89.0,0.89,0,27136.6,1,355.23,134
0,0,9,0,0,0,60,1161,2496.15,2.15,0.04,0,4200.78,1,3.99,-650
0,0,37,1,0,0,50,30,2982.0,99.4,1.99,0,660.77,1,3.07,375
0,0,35,0,0,0,60,15639,31121.61,1.99,0.03,0,5399.25,0,38.5,357
0,0,31,1,0,0,60,33338,84345.14,2.53,0.04,0,1791.42,1,181.85,186
0,0,9,0,0,0,30,489,6611.28,13.52,0.45,1,3426.68,0,6.8,232
0,0,16,1,0,0,60,3192,6703.2,2.1,0.04,0,2010.69,1,8.29,188
0,0,31,1,0,0,30,5300,16642.0,3.14,0.1,0,0.0,0,32.62,4
0,0,24,1,0,0,20,7500,240000.0,32.0,1.6,0,37115.71,1,396.0,321
0,0,9,0,0,0,60,17320,40355.6,2.33,0.04,0,8758.37,0,87.01,141
0,0,16,0,0,0,120,6160,152521.6,24.76,0.21,1,3426.68,1,188.67,57
0,0,31,1,0,0,200,1320,1504.8,1.14,0.01,1,0.0,1,2.95,-181
0,0,9,0,0,0,60,12000,27120.0,2.26,0.04,1,3426.68,1,33.55,207
0,0,40,0,0,0,30,1860,23101.2,12.42,0.41,1,3426.68,1,36.96,-406
0,0,8,0,0,0,60,647,4703.69,7.27,0.12,0,40434.04,1,5.82,299
0,0,26,0,0,0,60,65761,245288.53,3.73,0.06,0,28812.57,0,252.16,218
0,0,28,0,0,0,30,3316,44832.32,13.52,0.45,0,2593.56,1,55.46,109
0,0,16,1,0,0,180,180,3052.8,16.96,0.09,0,0.0,1,6.58,238
0,0,26,0,0,0,60,306,2359.26,7.71,0.13,1,3426.68,0,4.62,15
0,0,31,1,0,0,60,220,2011.46,9.14,0.15,1,0.0,0,2.07,120
0,0,40,0,0,0,120,400,16440.0,41.1,0.34,0,907.41,1,47.04,-767
0,0,40,0,0,0,60,14217,59000.55,4.15,0.07,1,3426.68,0,72.98,202
0,0,26,0,0,0,60,4674,40944.24,8.76,0.15,0,0.0,1,88.28,138
0,0,31,1,0,0,60,3519,38242.38,10.87,0.18,1,0.0,0,47.31,121
0,0,38,1,0,0,60,480,3360.0,7.0,0.12,0,0.0,1,6.59,84
0,0,31,1,0,0,30,200,592.0,2.96,0.1,1,0.0,0,1.16,-235
0,0,31,1,0,0,30,3414,49810.26,14.59,0.49,0,0.0,1,97.63,-119
0,0,39,0,0,0,30,78787,1021079.52,12.96,0.43,0,0.0,0,1431.55,291
0,0,38,1,0,0,60,13000,29900.0,2.3,0.04,1,3426.68,1,49.34,162
0,0,26,0,0,0,30,76,1995.0,26.25,0.88,0,747.5,1,3.19,-262
0,0,31,1,0,0,30,174500,786995.0,4.51,0.15,0,21555.16,0,1298.54,176
0,0,8,0,0,0,60,6,13.98,2.33,0.04,0,522.42,1,0.02,122
0,0,9,0,0,0,60,29593,281133.5,9.5,0.16,0,30167.0,1,449.81,-489
0,0,35,0,0,0,60,9301,21392.3,2.3,0.04,1,3426.68,0,26.46,252
0,0,39,1,0,0,100,3000,215970.0,71.99,0.72,1,3426.68,1,345.55,-252
0,0,34,1,0,0,20,150,4800.0,32.0,1.6,0,642.05,1,6.73,271
0,0,39,1,0,0,100,4500,323955.0,71.99,0.72,0,11062.05,1,634.95,-224
0,0,26,0,0,0,90,1132,18112.0,16.0,0.18,1,3426.68,1,35.5,-214
0,0,24,0,0,0,240,338,7114.9,21.05,0.09,0,9869.55,1,11.38,-619
0,0,31,1,0,0,240,1900,10564.0,5.56,0.02,1,0.0,1,20.71,-41
0,0,40,1,0,0,100,2730,218400.0,80.0,0.8,0,27236.25,1,360.36,154
0,0,33,0,0,0,100,350,28000.0,80.0,0.8,1,3426.68,1,54.88,172
0,0,35,0,0,0,60,40000,109200.0,2.73,0.05,0,27922.62,1,235.44,81
0,0,40,0,0,0,30,252,897.12,3.56,0.12,1,3426.68,0,1.26,93
0,0,40,1,0,0,300,2502,90472.32,36.16,0.12,0,16956.86,1,195.06,324
0,0,9,0,0,0,240,4316,17048.2,3.95,0.02,0,15561.0,1,27.28,-697
0,0,39,0,0,0,30,113925,1021907.25,8.97,0.3,0,14325.71,0,1686.15,103
0,0,31,1,0,0,30,60,2368.2,39.47,1.32,0,0.0,0,3.79,-349
0,0,9,0,0,0,30,1309,29452.5,22.5,0.75,1,3426.68,1,48.6,171
0,0,12,1,0,0,30,33000,51480.0,1.56,0.05,0,20464.55,1,52.92,92
0,0,26,0,0,0,60,300,537.0,1.79,0.03,0,1283.24,1,0.86,-706
0,0,26,1,0,0,20,3662,117184.0,32.0,1.6,0,15794.47,1,193.35,130
0,0,8,0,0,0,30,525,2000.25,3.81,0.13,1,3426.68,1,2.8,275
0,0,38,1,0,0,60,13020,18879.0,1.45,0.02,0,1872.53,1,37.0,113
0,0,40,0,0,0,60,60794,147121.48,2.42,0.04,0,7423.38,0,206.26,111
0,0,33,1,0,0,100,1,8.0,8.0,0.08,0,885.49,1,0.01,121
0,0,9,0,0,0,60,24765,200844.15,8.11,0.14,0,11186.09,1,248.44,325
0,0,31,1,0,0,60,191,1261.81,6.61,0.11,1,0.0,0,1.3,137
0,0,38,1,0,0,60,1900,21280.0,11.2,0.19,0,3688.77,1,21.88,166
0,0,40,0,0,0,30,8609,41409.29,4.81,0.16,0,15000.0,0,51.22,419
0,0,24,0,0,0,60,1939,4731.16,2.44,0.04,1,3426.68,1,9.27,212
0,0,27,0,0,0,20,15,540.0,36.0,1.8,0,1764.93,1,1.06,-61
0,0,11,1,0,0,60,39939,134594.43,3.37,0.06,0,11789.31,1,290.19,30
0,0,37,0,0,0,60,3000,33660.0,11.22,0.19,0,3302.05,0,72.57,148
0,0,38,1,0,0,30,6549,92340.9,14.1,0.47,0,3306.51,1,152.36,208
0,0,35,0,0,0,60,3386,25395.0,7.5,0.12,0,1589.0,1,47.04,-696
0,0,40,0,0,0,30,6392,27741.28,4.34,0.14,1,3426.68,0,59.81,156
0,0,31,1,0,0,30,64269,427388.85,6.65,0.22,0,13829.58,0,705.19,132
0,0,23,1,0,0,100,153,765.0,5.0,0.05,1,3426.68,1,0.79,98
0,0,9,0,0,0,90,2066,20804.62,10.07,0.11,0,3688.33,1,40.78,137
0,0,40,0,0,0,240,808,10100.0,12.5,0.05,0,1360.32,0,16.66,175
0,0,37,0,0,0,30,1150,4738.0,4.12,0.14,0,1494.6,0,6.64,53
0,0,28,1,0,0,60,40000,175600.0,4.39,0.07,0,36677.08,1,246.19,109
0,0,35,1,0,0,100,86,6880.0,80.0,0.8,0,1765.86,1,11.35,115
0,0,35,1,0,0,60,1742,10347.48,5.94,0.1,0,2336.46,1,12.8,159
0,0,40,1,0,0,30,9810,132336.9,13.49,0.45,0,6773.13,1,163.7,110
0,0,9,0,0,0,30,1200,27600.0,23.0,0.77,0,5121.68,1,59.51,209
0,0,15,1,0,0,100,300,21597.0,71.99,0.72,0,1398.6,1,34.56,-650
0,0,26,0,0,0,60,20000,150000.0,7.5,0.12,0,0.0,1,323.4,138
0,0,26,0,0,0,240,1200,2580.0,2.15,0.01,1,3426.68,1,47.04,-776
0,0,4,1,0,0,100,8,560.0,70.0,0.7,0,807.65,1,1.1,362
0,0,37,0,0,0,60,15117,124866.42,8.26,0.14,0,10734.13,0,154.46,256
